FileName,EmoAct,EmoVal,EmoDom,SpkrID,Gender,Split_Set
MSP-IMPROV-S12S-F06-S-MF03.wav,2.375,1.375,3.125,6,Female,Train
MSP-IMPROV-S12S-F06-S-MF04.wav,2.6,1.4,1.4,6,Female,Train
MSP-IMPROV-S12S-F06-S-MF05.wav,2.666667,1.833333,2.833333,6,Female,Train
MSP-IMPROV-S12S-F06-S-MF06.wav,1.833333,1.5,1.666667,6,Female,Train
MSP-IMPROV-S12S-F06-S-MF07.wav,1.666667,1.666667,1.666667,6,Female,Train
MSP-IMPROV-S12S-F06-S-MF08.wav,2.8,1.2,3,6,Female,Train
MSP-IMPROV-S12S-F06-S-MF09.wav,2.25,1.375,2.25,6,Female,Train
MSP-IMPROV-S12S-F06-T-FM01.wav,2.608696,1.695652,2.608696,6,Female,Train
MSP-IMPROV-S12S-M02-P-FM01.wav,2.857143,4.857143,3.857143,2,Male,Train
MSP-IMPROV-S12S-M02-P-FM02.wav,2.2,3.4,3.4,2,Male,Train
MSP-IMPROV-S12S-M02-P-FM03.wav,2.8,4,3,2,Male,Train
MSP-IMPROV-S12S-M02-P-FM04.wav,2.5,3.666667,2.833333,2,Male,Train
MSP-IMPROV-S12S-M02-P-FM05.wav,2.6,4.2,2.8,2,Male,Train
MSP-IMPROV-S12S-M02-P-MF01.wav,3.6,4.2,3.4,2,Male,Train
MSP-IMPROV-S12S-M02-S-FM01.wav,2,2,1.714286,2,Male,Train
MSP-IMPROV-S12S-M02-S-FM02.wav,2,2.25,2.375,2,Male,Train
MSP-IMPROV-S12S-M02-S-MF01.wav,1.666667,2.166667,2,2,Male,Train
MSP-IMPROV-S12S-M02-S-MF02.wav,1.6,1.6,3,2,Male,Train
MSP-IMPROV-S12S-M02-S-MF03.wav,2.8,1.8,2.2,2,Male,Train
MSP-IMPROV-S12S-M02-T-MF01.wav,2.296296,2.333333,2.545455,2,Male,Train
MSP-IMPROV-S12S-M04-P-FM01.wav,1,2.4,1,4,Male,Development
MSP-IMPROV-S12S-M04-P-MF01.wav,1.2,2.8,2,4,Male,Development
MSP-IMPROV-S12S-M04-S-FM01.wav,3,1.888889,3.222222,4,Male,Development
MSP-IMPROV-S12S-M04-S-FM02.wav,2.4,2,2.6,4,Male,Development
MSP-IMPROV-S12S-M04-S-MF01.wav,2.2,2,3,4,Male,Development
MSP-IMPROV-S12S-M04-T-MF01.wav,2.695652,2.173913,2.826087,4,Male,Development
MSP-IMPROV-S12S-M05-P-FM01.wav,2.6,4.2,3.4,5,Male,Test
MSP-IMPROV-S12S-M05-P-MF01.wav,2.2,2.4,3,5,Male,Test
MSP-IMPROV-S12S-M05-P-MF02.wav,4,4.2,4.2,5,Male,Test
MSP-IMPROV-S12S-M05-P-MF03.wav,3.6,3,3.6,5,Male,Test
MSP-IMPROV-S12S-M05-P-MF04.wav,3.4,4,3.6,5,Male,Test
MSP-IMPROV-S12S-M05-P-MF05.wav,3,4.2,3.6,5,Male,Test
MSP-IMPROV-S12S-M05-S-FM01.wav,1.857143,1.857143,2.285714,5,Male,Test
MSP-IMPROV-S12S-M05-S-FM02.wav,1.714286,2.285714,2.714286,5,Male,Test
MSP-IMPROV-S12S-M05-S-FM03.wav,1.6,1.8,3.2,5,Male,Test
MSP-IMPROV-S12S-M05-S-MF01.wav,2,2.285714,3,5,Male,Test
MSP-IMPROV-S12S-M05-S-MF02.wav,3.333333,1.833333,3.666667,5,Male,Test
MSP-IMPROV-S12S-M05-T-MF01.wav,2.28125,2.5,2.5625,5,Male,Test
MSP-IMPROV-S12S-M06-P-FM01.wav,2.833333,4,3.166667,6,Male,Train
MSP-IMPROV-S12S-M06-P-FM02.wav,3,4.8,3.8,6,Male,Train
MSP-IMPROV-S12S-M06-P-FM03.wav,3.6,4.2,3.8,6,Male,Train
MSP-IMPROV-S12S-M06-P-FM04.wav,3.666667,4.833333,4.833333,6,Male,Train
MSP-IMPROV-S12S-M06-P-MF01.wav,2,3,2.666667,6,Male,Train
MSP-IMPROV-S12S-M06-P-MF02.wav,1.8,3.2,3.8,6,Male,Train
MSP-IMPROV-S12S-M06-P-MF03.wav,2.833333,4.166667,3.5,6,Male,Train
MSP-IMPROV-S12S-M06-P-MF04.wav,4.4,4,3.4,6,Male,Train
MSP-IMPROV-S12S-M06-P-MF05.wav,3.6,4.6,3.6,6,Male,Train
MSP-IMPROV-S12S-M06-P-MF06.wav,3.6,4.8,4.2,6,Male,Train
MSP-IMPROV-S12S-M06-P-MF07.wav,2.6,2.8,3,6,Male,Train
MSP-IMPROV-S12S-M06-P-MF08.wav,3.8,4.6,3.8,6,Male,Train
MSP-IMPROV-S12S-M06-P-MF09.wav,3.8,4.4,3.4,6,Male,Train
MSP-IMPROV-S12S-M06-P-MF10.wav,3,3.4,3.2,6,Male,Train
MSP-IMPROV-S12S-M06-P-MF11.wav,3.428571,4.571429,3.857143,6,Male,Train
MSP-IMPROV-S12S-M06-S-FM01.wav,3.5,1.5,3.166667,6,Male,Train
MSP-IMPROV-S12S-M06-S-FM02.wav,2.8,1.4,2.4,6,Male,Train
MSP-IMPROV-S12S-M06-S-FM03.wav,4.333333,1.166667,3.166667,6,Male,Train
MSP-IMPROV-S12S-M06-S-MF01.wav,2,2.666667,3.333333,6,Male,Train
MSP-IMPROV-S12S-M06-S-MF02.wav,3.5,2,2.666667,6,Male,Train
MSP-IMPROV-S12S-M06-S-MF03.wav,1.666667,1.833333,2.333333,6,Male,Train
MSP-IMPROV-S12S-M06-S-MF04.wav,1.8,1.8,2,6,Male,Train
MSP-IMPROV-S12S-M06-S-MF05.wav,2.4,1.4,3.6,6,Male,Train
MSP-IMPROV-S12S-M06-S-MF06.wav,2.142857,1.857143,2.428571,6,Male,Train
MSP-IMPROV-S12S-M06-S-MF07.wav,2.625,3.5,2.75,6,Male,Train
MSP-IMPROV-S12S-M06-S-MF08.wav,2.2,2,2.4,6,Male,Train
MSP-IMPROV-S12S-M06-T-MF01.wav,2.733333,2.366667,2.8,6,Male,Train
MSP-IMPROV-S13A-F02-P-FM01.wav,2.8,3,3.2,2,Female,Train
MSP-IMPROV-S13A-F02-P-FM02.wav,2.6,2.2,3.6,2,Female,Train
MSP-IMPROV-S13A-F02-P-FM03.wav,3.2,4.4,4.2,2,Female,Train
MSP-IMPROV-S13A-F02-S-FM01.wav,3.2,2,3.2,2,Female,Train
MSP-IMPROV-S13A-F02-S-MF01.wav,2.2,2.8,2.8,2,Female,Train
MSP-IMPROV-S13A-F02-S-MF02.wav,2.833333,2.333333,2.833333,2,Female,Train
MSP-IMPROV-S13A-F02-T-FM01.wav,2.96875,2.15625,3.62963,2,Female,Train
MSP-IMPROV-S13A-F04-S-FM01.wav,3.6,1.8,3.6,4,Female,Development
MSP-IMPROV-S13A-F04-S-FM02.wav,2.4,2.6,2.8,4,Female,Development
MSP-IMPROV-S13A-F04-S-MF01.wav,3,4.4,4.4,4,Female,Development
MSP-IMPROV-S13A-F04-T-FM01.wav,2.888889,2.148148,3.074074,4,Female,Development
MSP-IMPROV-S13A-F05-S-FM01.wav,4.8,1.4,5,5,Female,Test
MSP-IMPROV-S13A-F05-S-FM02.wav,4.166667,1.833333,4.166667,5,Female,Test
MSP-IMPROV-S13A-F05-S-FM03.wav,4,1.333333,4.333333,5,Female,Test
MSP-IMPROV-S13A-F05-S-MF01.wav,3.125,2.75,3.25,5,Female,Test
MSP-IMPROV-S13A-F05-S-MF02.wav,2.285714,2.285714,2.571429,5,Female,Test
MSP-IMPROV-S13A-F05-T-FM01.wav,3.733333,1.433333,4.1,5,Female,Test
MSP-IMPROV-S13A-F06-P-MF01.wav,2.6,3.4,3,6,Female,Train
MSP-IMPROV-S13A-F06-P-MF02.wav,2.4,4.4,3.4,6,Female,Train
MSP-IMPROV-S13A-F06-S-FM01.wav,2.2,3.4,3.2,6,Female,Train
MSP-IMPROV-S13A-F06-S-FM02.wav,2.4,2.8,3,6,Female,Train
MSP-IMPROV-S13A-F06-S-FM03.wav,1.6,3.6,2.4,6,Female,Train
MSP-IMPROV-S13A-F06-S-FM04.wav,2.375,3.25,2.875,6,Female,Train
MSP-IMPROV-S13A-F06-S-FM05.wav,2.666667,2.333333,3.666667,6,Female,Train
MSP-IMPROV-S13A-F06-S-FM06.wav,3.166667,1.833333,3.5,6,Female,Train
MSP-IMPROV-S13A-F06-S-FM07.wav,2.4,3.2,2.8,6,Female,Train
MSP-IMPROV-S13A-F06-S-FM08.wav,1.8,2.4,2.6,6,Female,Train
MSP-IMPROV-S13A-F06-S-MF01.wav,1.2,2.6,2.8,6,Female,Train
MSP-IMPROV-S13A-F06-S-MF02.wav,2.2,2.8,3,6,Female,Train
MSP-IMPROV-S13A-F06-S-MF03.wav,3.125,2,2.625,6,Female,Train
MSP-IMPROV-S13A-F06-S-MF04.wav,1.833333,1.833333,2,6,Female,Train
MSP-IMPROV-S13A-F06-T-FM01.wav,3.115385,1.653846,3.076923,6,Female,Train
MSP-IMPROV-S13A-M02-P-FM01.wav,2,2.571429,2.857143,2,Male,Train
MSP-IMPROV-S13A-M02-P-FM02.wav,3,2.6,2.8,2,Male,Train
MSP-IMPROV-S13A-M02-S-FM01.wav,1.8,2.8,3.4,2,Male,Train
MSP-IMPROV-S13A-M02-S-FM02.wav,2.2,2,2.2,2,Male,Train
MSP-IMPROV-S13A-M02-S-MF01.wav,3,2,3.6,2,Male,Train
MSP-IMPROV-S13A-M02-S-MF02.wav,3.6,1.6,3.4,2,Male,Train
MSP-IMPROV-S13A-M02-T-MF01.wav,3.62069,1.482759,4.125,2,Male,Train
MSP-IMPROV-S13A-M04-P-MF01.wav,2,1.714286,3,4,Male,Development
MSP-IMPROV-S13A-M04-S-FM01.wav,3,2,3.4,4,Male,Development
MSP-IMPROV-S13A-M04-S-MF01.wav,3.4,1.4,4.4,4,Male,Development
MSP-IMPROV-S13A-M04-T-MF01.wav,3.333333,1.666667,3.333333,4,Male,Development
MSP-IMPROV-S13A-M05-S-FM01.wav,2.2,2.8,2.4,5,Male,Test
MSP-IMPROV-S13A-M05-S-FM02.wav,2.8,2.6,2.8,5,Male,Test
MSP-IMPROV-S13A-M05-S-MF01.wav,2.666667,2.333333,3.833333,5,Male,Test
MSP-IMPROV-S13A-M05-S-MF02.wav,3.6,2.4,3.4,5,Male,Test
MSP-IMPROV-S13A-M05-T-MF01.wav,3.290323,2.032258,3.516129,5,Male,Test
MSP-IMPROV-S13A-M06-P-MF01.wav,2.8,4.2,3.2,6,Male,Train
MSP-IMPROV-S13A-M06-S-FM01.wav,2.4,4.4,4,6,Male,Train
MSP-IMPROV-S13A-M06-S-FM02.wav,2.4,3.6,3,6,Male,Train
MSP-IMPROV-S13A-M06-S-FM03.wav,3.6,3.8,3,6,Male,Train
MSP-IMPROV-S13A-M06-S-FM04.wav,2,4,4.2,6,Male,Train
MSP-IMPROV-S13A-M06-S-FM05.wav,3.4,1.8,2.8,6,Male,Train
MSP-IMPROV-S13A-M06-S-FM06.wav,3.142857,3.714286,3.285714,6,Male,Train
MSP-IMPROV-S13A-M06-S-MF01.wav,2.6,2.8,3.6,6,Male,Train
MSP-IMPROV-S13A-M06-S-MF02.wav,1.2,2.4,2.8,6,Male,Train
MSP-IMPROV-S13A-M06-S-MF03.wav,4.5,1.666667,4,6,Male,Train
MSP-IMPROV-S13A-M06-S-MF04.wav,4,3,3.833333,6,Male,Train
MSP-IMPROV-S13A-M06-S-MF05.wav,2,3.2,3.6,6,Male,Train
MSP-IMPROV-S13A-M06-T-MF01.wav,3.37037,1.814815,3.62963,6,Male,Train
MSP-IMPROV-S13H-F02-P-FM01.wav,2.2,4.2,3,2,Female,Train
MSP-IMPROV-S13H-F02-P-FM02.wav,2.833333,3.833333,3.5,2,Female,Train
MSP-IMPROV-S13H-F02-P-FM03.wav,3.166667,4.5,3.5,2,Female,Train
MSP-IMPROV-S13H-F02-P-MF01.wav,2.666667,2.444444,3,2,Female,Train
MSP-IMPROV-S13H-F02-P-MF02.wav,2,3.4,2.8,2,Female,Train
MSP-IMPROV-S13H-F02-P-MF03.wav,3.4,3.2,3.4,2,Female,Train
MSP-IMPROV-S13H-F02-S-FM01.wav,3.8,4.8,3.6,2,Female,Train
MSP-IMPROV-S13H-F02-S-FM02.wav,2.6,3.8,3.2,2,Female,Train
MSP-IMPROV-S13H-F02-S-FM03.wav,2.8,4.6,3.8,2,Female,Train
MSP-IMPROV-S13H-F02-S-FM04.wav,3.4,4.8,4,2,Female,Train
MSP-IMPROV-S13H-F02-S-MF01.wav,3.5,4,3.666667,2,Female,Train
MSP-IMPROV-S13H-F02-T-FM01.wav,2.851852,3.851852,3.272727,2,Female,Train
MSP-IMPROV-S13H-F02-T-FM02.wav,2.777778,4.055556,3.307692,2,Female,Train
MSP-IMPROV-S13H-F04-P-FM01.wav,3.4,4.6,4.4,4,Female,Development
MSP-IMPROV-S13H-F04-P-FM02.wav,2.6,4.2,3.4,4,Female,Development
MSP-IMPROV-S13H-F04-P-FM03.wav,2.4,3.6,2.6,4,Female,Development
MSP-IMPROV-S13H-F04-P-FM04.wav,1.8,4.8,3.6,4,Female,Development
MSP-IMPROV-S13H-F04-P-FM05.wav,2,3.666667,2.333333,4,Female,Development
MSP-IMPROV-S13H-F04-P-FM06.wav,2.571429,4,3.142857,4,Female,Development
MSP-IMPROV-S13H-F04-P-MF01.wav,2.4,4,2.8,4,Female,Development
MSP-IMPROV-S13H-F04-S-FM01.wav,2.833333,4.833333,4.333333,4,Female,Development
MSP-IMPROV-S13H-F04-S-FM02.wav,2.142857,4.285714,2.571429,4,Female,Development
MSP-IMPROV-S13H-F04-S-FM03.wav,2.5,4.333333,3.5,4,Female,Development
MSP-IMPROV-S13H-F04-S-FM04.wav,1.666667,4,3.833333,4,Female,Development
MSP-IMPROV-S13H-F04-S-FM05.wav,2.333333,4.333333,3.666667,4,Female,Development
MSP-IMPROV-S13H-F04-S-MF01.wav,2.166667,4.666667,4.5,4,Female,Development
MSP-IMPROV-S13H-F04-T-FM01.wav,2.451613,3.354839,3,4,Female,Development
MSP-IMPROV-S13H-F05-P-MF01.wav,3.4,4.6,3.8,5,Female,Test
MSP-IMPROV-S13H-F05-S-FM01.wav,2.4,3.8,3.2,5,Female,Test
MSP-IMPROV-S13H-F05-S-FM02.wav,4,4.8,4.4,5,Female,Test
MSP-IMPROV-S13H-F05-S-MF01.wav,3.8,4.4,4.2,5,Female,Test
MSP-IMPROV-S13H-F05-S-MF02.wav,5,5,4.8,5,Female,Test
MSP-IMPROV-S13H-F05-S-MF03.wav,3.5,4.5,3.5,5,Female,Test
MSP-IMPROV-S13H-F05-S-MF04.wav,3.6,4.6,4.2,5,Female,Test
MSP-IMPROV-S13H-F05-S-MF05.wav,3.285714,4.714286,3.714286,5,Female,Test
MSP-IMPROV-S13H-F05-S-MF06.wav,2.666667,3.166667,3.166667,5,Female,Test
MSP-IMPROV-S13H-F05-T-FM01.wav,3.541667,4.041667,3.666667,5,Female,Test
MSP-IMPROV-S13H-F06-S-FM01.wav,3.6,4.2,3.4,6,Female,Train
MSP-IMPROV-S13H-F06-S-FM02.wav,3,4.166667,3.5,6,Female,Train
MSP-IMPROV-S13H-F06-S-FM03.wav,3,4.8,3.8,6,Female,Train
MSP-IMPROV-S13H-F06-S-FM04.wav,1.833333,4,3,6,Female,Train
MSP-IMPROV-S13H-F06-S-MF01.wav,1.4,4,3,6,Female,Train
MSP-IMPROV-S13H-F06-S-MF02.wav,3.2,4.4,3.2,6,Female,Train
MSP-IMPROV-S13H-F06-S-MF03.wav,4,4.8,3.6,6,Female,Train
MSP-IMPROV-S13H-F06-S-MF04.wav,3,4.6,3.4,6,Female,Train
MSP-IMPROV-S13H-F06-T-FM01.wav,3,3.75,2.7,6,Female,Train
MSP-IMPROV-S13H-M02-P-FM01.wav,2.8,3.6,2.6,2,Male,Train
MSP-IMPROV-S13H-M02-P-FM02.wav,2.4,3,2.4,2,Male,Train
MSP-IMPROV-S13H-M02-P-FM04.wav,3.2,4.2,3.8,2,Male,Train
MSP-IMPROV-S13H-M02-P-MF01.wav,2.4,2.8,2.2,2,Male,Train
MSP-IMPROV-S13H-M02-P-MF02.wav,2.4,3.4,3,2,Male,Train
MSP-IMPROV-S13H-M02-S-FM01.wav,3.857143,4.857143,3.428571,2,Male,Train
MSP-IMPROV-S13H-M02-S-MF01.wav,2.8,4.4,3.4,2,Male,Train
MSP-IMPROV-S13H-M02-S-MF02.wav,1.833333,4.666667,3.166667,2,Male,Train
MSP-IMPROV-S13H-M02-T-MF01.wav,2.266667,3.633333,2.84,2,Male,Train
MSP-IMPROV-S13H-M04-P-FM01.wav,2,4.2,4,4,Male,Development
MSP-IMPROV-S13H-M04-P-FM02.wav,1.8,3.4,2.4,4,Male,Development
MSP-IMPROV-S13H-M04-P-FM03.wav,2.6,3,2.8,4,Male,Development
MSP-IMPROV-S13H-M04-P-MF01.wav,1.833333,3.333333,2.333333,4,Male,Development
MSP-IMPROV-S13H-M04-S-FM01.wav,2.5,4.666667,3.833333,4,Male,Development
MSP-IMPROV-S13H-M04-S-FM02.wav,3,3.8,3,4,Male,Development
MSP-IMPROV-S13H-M04-S-FM03.wav,4,4.4,4,4,Male,Development
MSP-IMPROV-S13H-M04-S-FM04.wav,2.4,3.8,3.8,4,Male,Development
MSP-IMPROV-S13H-M04-S-FM05.wav,3.6,4.4,3.4,4,Male,Development
MSP-IMPROV-S13H-M04-S-MF01.wav,3.5,4.5,2.833333,4,Male,Development
MSP-IMPROV-S13H-M04-T-MF01.wav,2.896552,3.758621,3.310345,4,Male,Development
MSP-IMPROV-S13H-M05-P-MF01.wav,4.4,4.2,4.2,5,Male,Test
MSP-IMPROV-S13H-M05-P-MF02.wav,1.2,2.6,2.4,5,Male,Test
MSP-IMPROV-S13H-M05-P-MF03.wav,1.6,3.2,3,5,Male,Test
MSP-IMPROV-S13H-M05-P-MF04.wav,4.4,4.6,4.4,5,Male,Test
MSP-IMPROV-S13H-M05-P-MF05.wav,4.5,4,3.833333,5,Male,Test
MSP-IMPROV-S13H-M05-P-MF06.wav,2.8,3.2,2.6,5,Male,Test
MSP-IMPROV-S13H-M05-P-MF07.wav,2.2,3,2.8,5,Male,Test
MSP-IMPROV-S13H-M05-P-MF08.wav,2.4,3.6,3.2,5,Male,Test
MSP-IMPROV-S13H-M05-S-FM01.wav,2.833333,4.333333,3.166667,5,Male,Test
MSP-IMPROV-S13H-M05-S-MF01.wav,3,4.2,3.8,5,Male,Test
MSP-IMPROV-S13H-M05-S-MF02.wav,2.6,3,3.2,5,Male,Test
MSP-IMPROV-S13H-M05-S-MF03.wav,3.2,4.4,4,5,Male,Test
MSP-IMPROV-S13H-M05-S-MF04.wav,2.8,3.2,3.8,5,Male,Test
MSP-IMPROV-S13H-M05-S-MF05.wav,3.8,4.4,3.8,5,Male,Test
MSP-IMPROV-S13H-M05-T-MF01.wav,3.285714,3.821429,3.25,5,Male,Test
MSP-IMPROV-S13H-M06-S-FM01.wav,3.6,4.4,3.8,6,Male,Train
MSP-IMPROV-S13H-M06-S-FM02.wav,4.666667,4.833333,4.5,6,Male,Train
MSP-IMPROV-S13H-M06-S-FM03.wav,3.2,4.8,4,6,Male,Train
MSP-IMPROV-S13H-M06-S-FM04.wav,2.6,4.6,3.4,6,Male,Train
MSP-IMPROV-S13H-M06-S-MF01.wav,3.6,4.4,3.8,6,Male,Train
MSP-IMPROV-S13H-M06-S-MF02.wav,1.5,4.166667,3.666667,6,Male,Train
MSP-IMPROV-S13H-M06-S-MF03.wav,4.333333,4.333333,4.333333,6,Male,Train
MSP-IMPROV-S13H-M06-T-MF01.wav,2.791667,4,3.125,6,Male,Train
MSP-IMPROV-S13N-F02-S-FM01.wav,1.2,3,3,2,Female,Train
MSP-IMPROV-S13N-F02-S-FM02.wav,1.8,2.6,2.2,2,Female,Train
MSP-IMPROV-S13N-F02-S-MF01.wav,1.6,3,2.8,2,Female,Train
MSP-IMPROV-S13N-F02-S-MF02.wav,1.4,3,2.4,2,Female,Train
MSP-IMPROV-S13N-F02-T-FM01.wav,2.324324,2.567568,2.84375,2,Female,Train
MSP-IMPROV-S13N-F04-P-FM01.wav,2,3,2.2,4,Female,Development
MSP-IMPROV-S13N-F04-P-MF01.wav,2.285714,4.428571,3.714286,4,Female,Development
MSP-IMPROV-S13N-F04-S-FM01.wav,1.4,3,2.8,4,Female,Development
MSP-IMPROV-S13N-F04-S-FM02.wav,2.5,3.666667,3.333333,4,Female,Development
MSP-IMPROV-S13N-F04-S-FM03.wav,1.714286,2.857143,2.714286,4,Female,Development
MSP-IMPROV-S13N-F04-S-MF01.wav,2.5,3,3.166667,4,Female,Development
MSP-IMPROV-S13N-F04-T-FM01.wav,2.352941,2.470588,2.735294,4,Female,Development
MSP-IMPROV-S13N-F05-P-MF01.wav,2.4,3.2,3.4,5,Female,Test
MSP-IMPROV-S13N-F05-S-FM01.wav,2.142857,3.285714,3.142857,5,Female,Test
MSP-IMPROV-S13N-F05-S-MF01.wav,3,2.833333,3.5,5,Female,Test
MSP-IMPROV-S13N-F05-T-FM01.wav,2.551724,3.068966,2.758621,5,Female,Test
MSP-IMPROV-S13N-F06-P-FM01.wav,2,3.333333,3.166667,6,Female,Train
MSP-IMPROV-S13N-F06-P-FM02.wav,2.8,2.8,3,6,Female,Train
MSP-IMPROV-S13N-F06-P-FM03.wav,4.166667,4.5,4,6,Female,Train
MSP-IMPROV-S13N-F06-P-FM04.wav,3,3.6,3.6,6,Female,Train
MSP-IMPROV-S13N-F06-P-MF01.wav,2,2.857143,2.857143,6,Female,Train
MSP-IMPROV-S13N-F06-P-MF02.wav,2.2,2.4,2.4,6,Female,Train
MSP-IMPROV-S13N-F06-P-MF03.wav,3.375,3.25,3.5,6,Female,Train
MSP-IMPROV-S13N-F06-P-MF04.wav,1.8,3.6,2.6,6,Female,Train
MSP-IMPROV-S13N-F06-P-MF05.wav,3.5,3.833333,3.666667,6,Female,Train
MSP-IMPROV-S13N-F06-P-MF06.wav,3,3.2,3,6,Female,Train
MSP-IMPROV-S13N-F06-P-MF07.wav,1.6,2.8,2.6,6,Female,Train
MSP-IMPROV-S13N-F06-P-MF08.wav,2.333333,2.5,2.833333,6,Female,Train
MSP-IMPROV-S13N-F06-S-FM01.wav,2.4,2.8,3.4,6,Female,Train
MSP-IMPROV-S13N-F06-S-FM02.wav,4.142857,3,3.285714,6,Female,Train
MSP-IMPROV-S13N-F06-S-FM03.wav,2.6,3.2,3.6,6,Female,Train
MSP-IMPROV-S13N-F06-S-FM04.wav,1.8,2.8,2.4,6,Female,Train
MSP-IMPROV-S13N-F06-S-FM05.wav,2.4,2.4,3.2,6,Female,Train
MSP-IMPROV-S13N-F06-S-FM06.wav,3.2,3,3,6,Female,Train
MSP-IMPROV-S13N-F06-S-FM07.wav,3.166667,4.166667,3.333333,6,Female,Train
MSP-IMPROV-S13N-F06-S-MF03.wav,2.8,3.4,3.4,6,Female,Train
MSP-IMPROV-S13N-F06-S-MF04.wav,1.666667,3,3.333333,6,Female,Train
MSP-IMPROV-S13N-F06-S-MF05.wav,2.4,2.6,3.4,6,Female,Train
MSP-IMPROV-S13N-F06-S-MF06.wav,2.111111,2.111111,3.111111,6,Female,Train
MSP-IMPROV-S13N-F06-S-MF07.wav,2.2,2.8,3.8,6,Female,Train
MSP-IMPROV-S13N-F06-T-FM01.wav,2.515152,2.878788,2.969697,6,Female,Train
MSP-IMPROV-S13N-M02-P-MF01.wav,1.666667,3.166667,2.333333,2,Male,Train
MSP-IMPROV-S13N-M02-P-MF02.wav,1.833333,4,3,2,Male,Train
MSP-IMPROV-S13N-M02-S-FM01.wav,2.2,3.2,3.6,2,Male,Train
MSP-IMPROV-S13N-M02-S-MF01.wav,2,3.2,2.2,2,Male,Train
MSP-IMPROV-S13N-M02-S-MF02.wav,1.4,3,2.2,2,Male,Train
MSP-IMPROV-S13N-M02-T-MF01.wav,2.583333,2.625,2.789474,2,Male,Train
MSP-IMPROV-S13N-M04-P-FM01.wav,1.5,2.833333,2,4,Male,Development
MSP-IMPROV-S13N-M04-P-MF01.wav,2.2,3.6,2.6,4,Male,Development
MSP-IMPROV-S13N-M04-S-FM01.wav,2.8,2.8,3,4,Male,Development
MSP-IMPROV-S13N-M04-S-FM02.wav,2,3.6,2.8,4,Male,Development
MSP-IMPROV-S13N-M04-S-MF01.wav,1.5,3,3.5,4,Male,Development
MSP-IMPROV-S13N-M04-T-MF01.wav,2.777778,2.407407,3.296296,4,Male,Development
MSP-IMPROV-S13N-M05-P-MF01.wav,1.375,2.125,1.75,5,Male,Test
MSP-IMPROV-S13N-M05-P-MF02.wav,3.2,3.2,3,5,Male,Test
MSP-IMPROV-S13N-M05-P-MF03.wav,2.6,3.8,3,5,Male,Test
MSP-IMPROV-S13N-M05-P-MF04.wav,1.333333,2.666667,2.166667,5,Male,Test
MSP-IMPROV-S13N-M05-P-MF05.wav,1.8,2.6,2.2,5,Male,Test
MSP-IMPROV-S13N-M05-S-FM01.wav,1.833333,3,3.166667,5,Male,Test
MSP-IMPROV-S13N-M05-S-MF01.wav,2.6,3.6,3,5,Male,Test
MSP-IMPROV-S13N-M05-T-MF01.wav,2.30303,2.606061,2.939394,5,Male,Test
MSP-IMPROV-S13N-M06-P-FM01.wav,4.2,4.4,4,6,Male,Train
MSP-IMPROV-S13N-M06-P-FM02.wav,4.8,4.8,4.4,6,Male,Train
MSP-IMPROV-S13N-M06-P-FM03.wav,2.666667,3.666667,3.333333,6,Male,Train
MSP-IMPROV-S13N-M06-P-FM04.wav,2.4,4.2,3.6,6,Male,Train
MSP-IMPROV-S13N-M06-P-FM05.wav,3,5,3.6,6,Male,Train
MSP-IMPROV-S13N-M06-P-MF01.wav,1.6,3.6,2.8,6,Male,Train
MSP-IMPROV-S13N-M06-P-MF02.wav,2.2,2.6,3,6,Male,Train
MSP-IMPROV-S13N-M06-P-MF03.wav,1.428571,3.142857,3.142857,6,Male,Train
MSP-IMPROV-S13N-M06-P-MF04.wav,2.2,3,3,6,Male,Train
MSP-IMPROV-S13N-M06-P-MF05.wav,2.285714,2.428571,3.142857,6,Male,Train
MSP-IMPROV-S13N-M06-P-MF06.wav,3,3.714286,3.285714,6,Male,Train
MSP-IMPROV-S13N-M06-P-MF07.wav,2.8,3.2,3.4,6,Male,Train
MSP-IMPROV-S13N-M06-S-FM01.wav,3.2,3,3.6,6,Male,Train
MSP-IMPROV-S13N-M06-S-FM02.wav,3.333333,4.5,4.333333,6,Male,Train
MSP-IMPROV-S13N-M06-S-FM03.wav,3,2.4,2.6,6,Male,Train
MSP-IMPROV-S13N-M06-S-FM04.wav,2.333333,3.833333,4,6,Male,Train
MSP-IMPROV-S13N-M06-S-MF01.wav,3.125,2.625,3.125,6,Male,Train
MSP-IMPROV-S13N-M06-S-MF02.wav,3,3,3.2,6,Male,Train
MSP-IMPROV-S13N-M06-S-MF03.wav,3.333333,3.5,3.833333,6,Male,Train
MSP-IMPROV-S13N-M06-S-MF04.wav,2.5,3.166667,3.5,6,Male,Train
MSP-IMPROV-S13N-M06-S-MF05.wav,2.8,3.4,3.4,6,Male,Train
MSP-IMPROV-S13N-M06-S-MF06.wav,2,2.6,2.8,6,Male,Train
MSP-IMPROV-S13N-M06-T-MF01.wav,2.958333,2.25,3.291667,6,Male,Train
MSP-IMPROV-S13S-F02-P-FM01.wav,2.2,3.8,2.8,2,Female,Train
MSP-IMPROV-S13S-F02-P-FM02.wav,1.4,2.4,1.8,2,Female,Train
MSP-IMPROV-S13S-F02-P-FM03.wav,1.857143,2.428571,2.142857,2,Female,Train
MSP-IMPROV-S13S-F02-P-MF01.wav,2.4,3.4,2.8,2,Female,Train
